line_item_id,invoice_id,product_id,product_family_name,currency_code,line_amount,description,ticket_id
li_0053266,inv_036165,,PPR Charge,USD,375.00,PPR Charge for tkt_117407,tkt_117407
li_0053267,inv_036165,,PPR Charge,USD,375.00,PPR Charge for tkt_117405,tkt_117405
li_0014452,inv_014452,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0052434,inv_035868,,PPR Charge,AUD,500.00,PPR Charge for tkt_113698,tkt_113698
li_0016300,inv_016300,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0054787,inv_036751,,PPR Charge,USD,375.00,PPR Charge for tkt_124671,tkt_124671
li_0054788,inv_036751,,PPR Charge,USD,375.00,PPR Charge for tkt_124694,tkt_124694
li_0014520,inv_014520,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015860,inv_015860,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0015770,inv_015770,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016936,inv_016936,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0017640,inv_017640,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0010164,inv_010164,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0013357,inv_013357,prod_6,Retainer,USD,1003.15,Retainer Paid Monthly (USD) subscription payment,
li_0015622,inv_015622,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0014961,inv_014961,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0010549,inv_010549,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014641,inv_014641,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0001707,inv_001707,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014178,inv_014178,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0006858,inv_006858,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0022191,inv_022191,prod_6,Retainer,USD,1981.94,Retainer subscription payment (MONTHLY),
li_0007019,inv_007019,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0013243,inv_013243,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014410,inv_014410,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017492,inv_017492,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0011375,inv_011375,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0011213,inv_011213,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0011726,inv_011726,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0010106,inv_010106,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017477,inv_017477,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012945,inv_012945,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0022358,inv_022358,prod_6,Retainer,USD,940.62,Retainer subscription payment (MONTHLY),
li_0001781,inv_001781,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0054327,inv_036566,,PPR Charge,USD,375.00,PPR Charge for tkt_122066,tkt_122066
li_0054328,inv_036566,,PPR Charge,USD,375.00,PPR Charge for tkt_122165,tkt_122165
li_0023104,inv_023104,prod_6,Retainer,USD,3696.96,Retainer subscription payment (MONTHLY),
li_0013809,inv_013809,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0022698,inv_022698,prod_5,Retainer,AUD,1003.59,Retainer subscription payment (MONTHLY),
li_0014478,inv_014478,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0018033,inv_018033,prod_5,Retainer,AUD,1891.26,Retainer Paid Monthly (AUD) subscription payment,
li_0023005,inv_023005,prod_6,Retainer,USD,3668.69,Retainer subscription payment (MONTHLY),
li_0018110,inv_018110,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018149,inv_018149,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0004318,inv_004318,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0022294,inv_022294,prod_5,Retainer,AUD,1559.46,Retainer subscription payment (MONTHLY),
li_0014861,inv_014861,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0054731,inv_036727,,PPR Charge,USD,375.00,PPR Charge for tkt_124394,tkt_124394
li_0003208,inv_003208,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0011989,inv_011989,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0004721,inv_004721,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0008761,inv_008761,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0014314,inv_014314,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015346,inv_015346,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0015695,inv_015695,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0001186,inv_001186,prod_1,WatchDog,AUD,49.00,Basic (AUD) subscription payment,
li_0011041,inv_011041,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0008346,inv_008346,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0007924,inv_007924,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0035572,inv_028976,,PPR Charge,AUD,500.00,PPR Charge for tkt_40407,tkt_40407
li_0035573,inv_028976,,PPR Charge,AUD,500.00,PPR Charge for tkt_40397,tkt_40397
li_0009806,inv_009806,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0001900,inv_001900,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0040970,inv_031198,,PPR Charge,AUD,500.00,PPR Charge for tkt_96282,tkt_96282
li_0016660,inv_016660,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0013545,inv_013545,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014499,inv_014499,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0004691,inv_004691,prod_3,WatchDog,USD,39.00,Basic (USD) subscription payment,
li_0017507,inv_017507,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0001217,inv_001217,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0047999,inv_034022,,PPR Charge,USD,375.00,PPR Charge for tkt_91433,tkt_91433
li_0048000,inv_034022,,PPR Charge,USD,375.00,PPR Charge for tkt_91436,tkt_91436
li_0016527,inv_016527,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016708,inv_016708,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0055172,inv_036908,,PPR Charge,USD,375.00,PPR Charge for tkt_126299,tkt_126299
li_0055173,inv_036908,,PPR Charge,USD,375.00,PPR Charge for tkt_126264,tkt_126264
li_0055174,inv_036908,,PPR Charge,USD,375.00,PPR Charge for tkt_126287,tkt_126287
li_0055175,inv_036908,,PPR Charge,USD,375.00,PPR Charge for tkt_126292,tkt_126292
li_0002457,inv_002457,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0010398,inv_010398,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0022734,inv_022734,prod_5,Retainer,AUD,700.00,Retainer subscription payment (MONTHLY),
li_0012690,inv_012690,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009117,inv_009117,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016385,inv_016385,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0002731,inv_002731,prod_3,WatchDog,USD,39.00,Basic (USD) subscription payment,
li_0015996,inv_015996,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0011832,inv_011832,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0010611,inv_010611,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017582,inv_017582,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0004650,inv_004650,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018084,inv_018084,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0000682,inv_000682,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0006203,inv_006203,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015198,inv_015198,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0036635,inv_029417,,PPR Charge,USD,375.00,PPR Charge for tkt_44678,tkt_44678
li_0018188,inv_018188,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015641,inv_015641,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015659,inv_015659,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009558,inv_009558,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014741,inv_014741,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0001937,inv_001937,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018305,inv_018305,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0025334,inv_024427,,PPR Charge,USD,375.00,PPR Charge for tkt_6603,tkt_6603
li_0014094,inv_014094,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0007334,inv_007334,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012859,inv_012859,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0018344,inv_018344,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016612,inv_016612,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0008857,inv_008857,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017228,inv_017228,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0005368,inv_005368,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0011546,inv_011546,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017777,inv_017777,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0055443,inv_037014,,PPR Charge,AUD,500.00,PPR Charge for tkt_127662,tkt_127662
li_0055444,inv_037014,,PPR Charge,AUD,500.00,PPR Charge for tkt_127702,tkt_127702
li_0055445,inv_037014,,PPR Charge,AUD,500.00,PPR Charge for tkt_127836,tkt_127836
li_0055446,inv_037014,,PPR Charge,AUD,500.00,PPR Charge for tkt_127751,tkt_127751
li_0055447,inv_037014,,PPR Charge,AUD,500.00,PPR Charge for tkt_127726,tkt_127726
li_0055448,inv_037014,,PPR Charge,AUD,500.00,PPR Charge for tkt_127744,tkt_127744
li_0055449,inv_037014,,PPR Charge,AUD,500.00,PPR Charge for tkt_127679,tkt_127679
li_0055450,inv_037014,,PPR Charge,AUD,500.00,PPR Charge for tkt_127685,tkt_127685
li_0055451,inv_037014,,PPR Charge,AUD,500.00,PPR Charge for tkt_127785,tkt_127785
li_0055452,inv_037014,,PPR Charge,AUD,500.00,PPR Charge for tkt_127801,tkt_127801
li_0052085,inv_035738,,PPR Charge,USD,375.00,PPR Charge for tkt_112137,tkt_112137
li_0015749,inv_015749,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0004561,inv_004561,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015079,inv_015079,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0011159,inv_011159,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0006081,inv_006081,prod_6,Retainer,USD,700.00,Retainer Paid Monthly (USD) subscription payment,
li_0023020,inv_023020,prod_6,Retainer,USD,2005.24,Retainer subscription payment (MONTHLY),
li_0015565,inv_015565,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0011780,inv_011780,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015140,inv_015140,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0003752,inv_003752,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0005008,inv_005008,prod_1,WatchDog,AUD,49.00,Basic (AUD) subscription payment,
li_0022977,inv_022977,prod_6,Retainer,USD,6300.28,Retainer subscription payment (MONTHLY),
li_0016644,inv_016644,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015099,inv_015099,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0005718,inv_005718,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017000,inv_017000,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014431,inv_014431,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0034658,inv_028591,,PPR Charge,AUD,500.00,PPR Charge for tkt_36819,tkt_36819
li_0006784,inv_006784,prod_3,WatchDog,USD,39.00,Basic (USD) subscription payment,
li_0015584,inv_015584,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0026860,inv_025149,,PPR Charge,USD,375.00,PPR Charge for tkt_12154,tkt_12154
li_0055523,inv_037048,,PPR Charge,USD,375.00,PPR Charge for tkt_128238,tkt_128238
li_0055524,inv_037048,,PPR Charge,USD,375.00,PPR Charge for tkt_128203,tkt_128203
li_0055525,inv_037048,,PPR Charge,USD,375.00,PPR Charge for tkt_128209,tkt_128209
li_0055526,inv_037048,,PPR Charge,USD,375.00,PPR Charge for tkt_128220,tkt_128220
li_0055527,inv_037048,,PPR Charge,USD,375.00,PPR Charge for tkt_128159,tkt_128159
li_0055528,inv_037048,,PPR Charge,USD,375.00,PPR Charge for tkt_128149,tkt_128149
li_0055529,inv_037048,,PPR Charge,USD,375.00,PPR Charge for tkt_128243,tkt_128243
li_0055530,inv_037048,,PPR Charge,USD,375.00,PPR Charge for tkt_128206,tkt_128206
li_0055531,inv_037048,,PPR Charge,USD,375.00,PPR Charge for tkt_128221,tkt_128221
li_0055532,inv_037048,,PPR Charge,USD,375.00,PPR Charge for tkt_128176,tkt_128176
li_0011333,inv_011333,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0016541,inv_016541,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0054025,inv_036452,,PPR Charge,USD,375.00,PPR Charge for tkt_120669,tkt_120669
li_0017439,inv_017439,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0001558,inv_001558,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014356,inv_014356,prod_3,WatchDog,USD,39.00,Basic (USD) subscription payment,
li_0044666,inv_032658,,PPR Charge,USD,375.00,PPR Charge for tkt_75735,tkt_75735
li_0010776,inv_010776,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014157,inv_014157,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017522,inv_017522,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012715,inv_012715,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0015942,inv_015942,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023626,inv_023563,,PPR Charge,AUD,500.00,PPR Charge for tkt_607,tkt_607
li_0002876,inv_002876,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012666,inv_012666,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014921,inv_014921,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018227,inv_018227,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009230,inv_009230,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0008962,inv_008962,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0022326,inv_022326,prod_5,Retainer,AUD,843.77,Retainer subscription payment (MONTHLY),
li_0007748,inv_007748,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0016594,inv_016594,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0001108,inv_001108,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0003567,inv_003567,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021702,inv_021702,prod_5,Retainer,AUD,700.00,Retainer subscription payment (MONTHLY),
li_0015518,inv_015518,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0005474,inv_005474,prod_3,WatchDog,USD,39.00,Basic (USD) subscription payment,
li_0007890,inv_007890,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0002913,inv_002913,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0013523,inv_013523,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0032347,inv_027655,,PPR Charge,AUD,500.00,PPR Charge for tkt_120818,tkt_120818
li_0003616,inv_003616,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0011100,inv_011100,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0041828,inv_031528,,PPR Charge,USD,375.00,PPR Charge for tkt_63428,tkt_63428
li_0029562,inv_026425,,PPR Charge,USD,375.00,PPR Charge for tkt_21903,tkt_21903
li_0029563,inv_026425,,PPR Charge,USD,375.00,PPR Charge for tkt_21905,tkt_21905
li_0012490,inv_012490,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0016159,inv_016159,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017752,inv_017752,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0000306,inv_000306,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017168,inv_017168,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015920,inv_015920,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012088,inv_012088,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0022022,inv_022022,prod_6,Retainer,USD,553.09,Retainer subscription payment (MONTHLY),
li_0053016,inv_036072,,PPR Charge,AUD,500.00,PPR Charge for tkt_116251,tkt_116251
li_0053017,inv_036072,,PPR Charge,AUD,500.00,PPR Charge for tkt_116257,tkt_116257
li_0007957,inv_007957,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016419,inv_016419,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0004005,inv_004005,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0010195,inv_010195,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0044285,inv_032511,,PPR Charge,USD,375.00,PPR Charge for tkt_74031,tkt_74031
li_0018253,inv_018253,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0017198,inv_017198,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0005262,inv_005262,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0014242,inv_014242,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0018292,inv_018292,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017567,inv_017567,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0048658,inv_034290,,PPR Charge,AUD,500.00,PPR Charge for tkt_94781,tkt_94781
li_0015229,inv_015229,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017085,inv_017085,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0054506,inv_036633,,PPR Charge,USD,375.00,PPR Charge for tkt_123004,tkt_123004
li_0054507,inv_036633,,PPR Charge,USD,375.00,PPR Charge for tkt_122960,tkt_122960
li_0054508,inv_036633,,PPR Charge,USD,375.00,PPR Charge for tkt_122997,tkt_122997
li_0054509,inv_036633,,PPR Charge,USD,375.00,PPR Charge for tkt_123005,tkt_123005
li_0011572,inv_011572,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0056370,inv_037361,,PPR Charge,AUD,500.00,PPR Charge for tkt_132080,tkt_132080
li_0016808,inv_016808,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0022770,inv_022770,prod_5,Retainer,AUD,12837.76,Retainer subscription payment (MONTHLY),
li_0014781,inv_014781,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0018357,inv_018357,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0010895,inv_010895,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012569,inv_012569,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0004409,inv_004409,prod_1,WatchDog,AUD,49.00,Basic (AUD) subscription payment,
li_0006018,inv_006018,prod_8,Retainer,USD,8400.00,Retainer Paid Yearly (USD) subscription payment,
li_0009326,inv_009326,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0008313,inv_008313,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016872,inv_016872,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0022554,inv_022554,prod_6,Retainer,USD,1209.36,Retainer subscription payment (MONTHLY),
li_0003940,inv_003940,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
