ticket_id,created_at,last_updated,customer_id,removal_status,platform,successfully_removed_date,price_for_successful_removal,currency,billing_type
tkt_117279,2025-09-15 00:00:00,2025-11-02 00:00:00,cust_000831,Successful,Google,2025-11-02 00:00:00,500.00,AUD,Pay Per Removal
tkt_117289,2026-01-02 00:00:00,2026-01-22 00:00:00,cust_000831,In Progress,Other,,500.00,AUD,Pay Per Removal
tkt_117439,2025-08-31 00:00:00,2025-09-17 00:00:00,cust_000832,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_117449,2025-11-18 00:00:00,2025-12-01 00:00:00,cust_000832,Successful,Other,2025-12-01 00:00:00,375.00,USD,Pay Per Removal
tkt_117459,2026-01-23 00:00:00,2026-01-28 00:00:00,cust_000832,In Progress,Glassdoor,,375.00,USD,Pay Per Removal
tkt_117571,2026-01-14 00:00:00,2026-01-15 00:00:00,cust_000833,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_1177,2025-11-19 00:00:00,2025-11-29 00:00:00,cust_000008,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_117835,2025-09-17 00:00:00,2025-09-23 00:00:00,cust_000836,Successful,Other,2025-09-23 00:00:00,375.00,USD,Pay Per Removal
tkt_118080,2025-07-11 00:00:00,2025-07-15 00:00:00,cust_000837,Successful,Google,2025-07-15 00:00:00,500.00,AUD,Pay Per Removal
tkt_118090,2025-08-23 00:00:00,2025-08-30 00:00:00,cust_000837,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_118246,2025-10-30 00:00:00,2025-12-10 00:00:00,cust_000838,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_118256,2025-11-06 00:00:00,2025-11-09 00:00:00,cust_000838,Not Started,Other,,375.00,USD,Pay Per Removal
tkt_118351,2025-07-31 00:00:00,2025-08-29 00:00:00,cust_000839,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_118637,2025-07-12 00:00:00,2025-08-12 00:00:00,cust_000840,Successful,Google,2025-08-12 00:00:00,500.00,AUD,Pay Per Removal
tkt_118647,2025-09-08 00:00:00,2025-09-11 00:00:00,cust_000840,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_118657,2025-11-10 00:00:00,2025-11-13 00:00:00,cust_000840,Not Started,Google,,500.00,AUD,Pay Per Removal
tkt_118667,2025-12-12 00:00:00,2026-01-12 00:00:00,cust_000840,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_118863,2025-07-04 00:00:00,2025-07-19 00:00:00,cust_000841,Successful,Google,2025-07-19 00:00:00,375.00,USD,Pay Per Removal
tkt_118873,2025-09-24 00:00:00,2025-09-27 00:00:00,cust_000841,Not Started,Other,,375.00,USD,Pay Per Removal
tkt_118883,2025-11-23 00:00:00,2025-11-25 00:00:00,cust_000841,Successful,Google,2025-11-25 00:00:00,375.00,USD,Pay Per Removal
tkt_118893,2025-12-14 00:00:00,2026-01-16 00:00:00,cust_000841,In Progress,Other,,375.00,USD,Pay Per Removal
tkt_119107,2025-07-21 00:00:00,2025-08-04 00:00:00,cust_000842,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_119117,2025-09-06 00:00:00,2025-10-01 00:00:00,cust_000842,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_119127,2025-10-14 00:00:00,2025-11-14 00:00:00,cust_000842,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_119137,2025-12-01 00:00:00,2025-12-17 00:00:00,cust_000842,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_119410,2025-08-05 00:00:00,2025-08-08 00:00:00,cust_000851,Unsuccessful,Glassdoor,,500.00,AUD,Pay Per Removal
tkt_119420,2025-09-03 00:00:00,2026-01-16 00:00:00,cust_000851,In Progress,Google,,500.00,AUD,Pay Per Removal
tkt_119430,2026-01-10 00:00:00,2026-01-15 00:00:00,cust_000851,In Progress,Google,,500.00,AUD,Pay Per Removal
tkt_119701,2025-07-16 00:00:00,2025-08-11 00:00:00,cust_000853,Successful,Google,2025-08-11 00:00:00,500.00,AUD,Pay Per Removal
tkt_119711,2025-08-27 00:00:00,2025-09-14 00:00:00,cust_000853,Successful,Other,2025-09-14 00:00:00,500.00,AUD,Pay Per Removal
tkt_119721,2025-11-30 00:00:00,2025-12-01 00:00:00,cust_000853,Not Started,Google,,500.00,AUD,Pay Per Removal
tkt_119731,2025-12-20 00:00:00,2025-12-20 00:00:00,cust_000853,Not Started,Google,,500.00,AUD,Pay Per Removal
tkt_119921,2025-08-16 00:00:00,2025-10-05 00:00:00,cust_000855,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_120024,2025-08-22 00:00:00,2025-08-23 00:00:00,cust_000856,Not Started,Google,,500.00,AUD,Pay Per Removal
tkt_120227,2025-08-28 00:00:00,2025-08-29 00:00:00,cust_000857,Successful,Google,2025-08-29 00:00:00,375.00,USD,Pay Per Removal
tkt_120237,2025-10-21 00:00:00,2025-10-28 00:00:00,cust_000857,Successful,Other,2025-10-28 00:00:00,375.00,USD,Pay Per Removal
tkt_120247,2025-11-24 00:00:00,2026-01-20 00:00:00,cust_000857,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_120257,2025-12-08 00:00:00,2026-01-21 00:00:00,cust_000857,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_120521,2025-07-02 00:00:00,2025-08-01 00:00:00,cust_000858,Successful,Other,2025-08-01 00:00:00,500.00,AUD,Pay Per Removal
tkt_120531,2025-08-02 00:00:00,2025-08-19 00:00:00,cust_000858,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_120541,2025-10-05 00:00:00,2025-10-07 00:00:00,cust_000858,Successful,Google,2025-10-07 00:00:00,500.00,AUD,Pay Per Removal
tkt_120551,2025-12-08 00:00:00,2026-01-06 00:00:00,cust_000858,Successful,Other,2026-01-06 00:00:00,500.00,AUD,Pay Per Removal
tkt_120561,2026-01-04 00:00:00,2026-01-06 00:00:00,cust_000858,Not Started,Google,,500.00,AUD,Pay Per Removal
tkt_120693,2025-07-05 00:00:00,2025-07-23 00:00:00,cust_000859,Successful,Google,2025-07-23 00:00:00,375.00,USD,Pay Per Removal
tkt_120703,2025-11-15 00:00:00,2025-11-16 00:00:00,cust_000859,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_120780,2025-12-19 00:00:00,2026-01-23 00:00:00,cust_000860,In Progress,Other,,375.00,USD,Pay Per Removal
tkt_120978,2025-08-06 00:00:00,2025-09-11 00:00:00,cust_000861,Successful,Google,2025-09-11 00:00:00,375.00,USD,Pay Per Removal
tkt_120988,2025-11-11 00:00:00,2026-01-15 00:00:00,cust_000861,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_121097,2025-07-06 00:00:00,2025-07-31 00:00:00,cust_000214,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_121376,2025-07-19 00:00:00,2025-08-18 00:00:00,cust_000862,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_121386,2025-08-06 00:00:00,2026-01-18 00:00:00,cust_000862,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_121396,2025-09-28 00:00:00,2026-01-22 00:00:00,cust_000862,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_121406,2025-10-07 00:00:00,2025-11-23 00:00:00,cust_000862,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_121416,2025-11-09 00:00:00,2025-11-20 00:00:00,cust_000862,Successful,Google,2025-11-20 00:00:00,375.00,USD,Pay Per Removal
tkt_121426,2025-12-22 00:00:00,2025-12-23 00:00:00,cust_000862,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_121565,2025-07-24 00:00:00,2025-07-25 00:00:00,cust_000863,Not Started,Other,,375.00,USD,Pay Per Removal
tkt_121575,2025-09-14 00:00:00,2025-09-25 00:00:00,cust_000863,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_121585,2025-12-30 00:00:00,2026-01-15 00:00:00,cust_000863,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_12185,2025-07-17 00:00:00,2025-08-04 00:00:00,cust_000090,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_121875,2025-08-23 00:00:00,2025-09-05 00:00:00,cust_000864,Unsuccessful,Other,,500.00,AUD,Pay Per Removal
tkt_121884,2025-09-22 00:00:00,2025-09-28 00:00:00,cust_000864,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_121893,2025-10-31 00:00:00,2026-01-23 00:00:00,cust_000864,Successful,Other,2026-01-23 00:00:00,500.00,AUD,Pay Per Removal
tkt_121902,2025-12-17 00:00:00,2025-12-18 00:00:00,cust_000864,Successful,Glassdoor,2025-12-18 00:00:00,500.00,AUD,Pay Per Removal
tkt_121911,2026-01-12 00:00:00,2026-01-14 00:00:00,cust_000864,Not Started,Google,,500.00,AUD,Pay Per Removal
tkt_12195,2025-10-15 00:00:00,2025-11-22 00:00:00,cust_000090,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_122012,2025-08-15 00:00:00,2025-08-22 00:00:00,cust_000865,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_12204,2025-12-06 00:00:00,2025-12-11 00:00:00,cust_000090,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_122218,2025-07-05 00:00:00,2025-08-02 00:00:00,cust_000866,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_122228,2025-09-05 00:00:00,2025-09-06 00:00:00,cust_000866,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_122238,2025-12-24 00:00:00,2026-01-11 00:00:00,cust_000866,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_122248,2026-01-04 00:00:00,2026-01-04 00:00:00,cust_000866,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_122579,2025-07-07 00:00:00,2025-07-07 00:00:00,cust_000869,Not Started,Other,,375.00,USD,Pay Per Removal
tkt_122685,2025-11-11 00:00:00,2025-11-14 00:00:00,cust_000870,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_122772,2025-09-05 00:00:00,2025-09-22 00:00:00,cust_000871,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_122881,2025-10-06 00:00:00,2025-10-13 00:00:00,cust_000872,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_123050,2025-07-27 00:00:00,2025-08-24 00:00:00,cust_000873,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_123060,2025-10-19 00:00:00,2025-10-19 00:00:00,cust_000873,Not Started,Other,,375.00,USD,Pay Per Removal
tkt_123070,2025-11-09 00:00:00,2025-11-19 00:00:00,cust_000873,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_123233,2025-07-09 00:00:00,2025-08-16 00:00:00,cust_000421,Successful,Glassdoor,2025-08-16 00:00:00,375.00,USD,Pay Per Removal
tkt_123243,2025-10-30 00:00:00,2025-10-30 00:00:00,cust_000421,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_123253,2026-01-25 00:00:00,2026-01-28 00:00:00,cust_000421,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_123427,2025-12-02 00:00:00,2025-12-02 00:00:00,cust_000875,Not Started,Glassdoor,,375.00,USD,Pay Per Removal
tkt_123531,2025-11-09 00:00:00,2025-12-10 00:00:00,cust_000876,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_123785,2025-08-20 00:00:00,2025-08-23 00:00:00,cust_000451,Successful,Google,2025-08-23 00:00:00,500.00,AUD,Pay Per Removal
tkt_123795,2025-10-12 00:00:00,2025-10-29 00:00:00,cust_000451,Unsuccessful,Other,,500.00,AUD,Pay Per Removal
tkt_123805,2025-11-03 00:00:00,2026-01-15 00:00:00,cust_000451,In Progress,Glassdoor,,500.00,AUD,Pay Per Removal
tkt_123815,2025-12-07 00:00:00,2025-12-08 00:00:00,cust_000451,Not Started,Google,,500.00,AUD,Pay Per Removal
tkt_123890,2025-08-29 00:00:00,2025-09-22 00:00:00,cust_000877,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_124025,2025-08-17 00:00:00,2026-01-29 00:00:00,cust_000878,In Progress,Other,,375.00,USD,Pay Per Removal
tkt_124035,2025-10-04 00:00:00,2025-10-07 00:00:00,cust_000878,Successful,Google,2025-10-07 00:00:00,375.00,USD,Pay Per Removal
tkt_124045,2026-01-09 00:00:00,2026-01-11 00:00:00,cust_000878,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_124151,2025-12-18 00:00:00,2025-12-18 00:00:00,cust_000879,Not Started,Other,,500.00,AUD,Pay Per Removal
tkt_124352,2025-08-26 00:00:00,2025-09-01 00:00:00,cust_000885,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_124362,2025-09-20 00:00:00,2025-09-26 00:00:00,cust_000885,Successful,Google,2025-09-26 00:00:00,500.00,AUD,Pay Per Removal
tkt_124372,2025-11-13 00:00:00,2026-01-01 00:00:00,cust_000885,Successful,Google,2026-01-01 00:00:00,500.00,AUD,Pay Per Removal
tkt_124382,2025-12-19 00:00:00,2025-12-21 00:00:00,cust_000885,Not Started,Other,,500.00,AUD,Pay Per Removal
tkt_124467,2025-10-29 00:00:00,2026-01-23 00:00:00,cust_000886,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_124642,2025-08-27 00:00:00,2025-10-03 00:00:00,cust_000888,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_124717,2025-12-02 00:00:00,2025-12-02 00:00:00,cust_000889,Successful,Glassdoor,2025-12-02 00:00:00,375.00,USD,Pay Per Removal
tkt_124894,2025-09-26 00:00:00,2025-10-10 00:00:00,cust_000891,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_125007,2025-12-20 00:00:00,2025-12-31 00:00:00,cust_000417,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_125306,2025-08-04 00:00:00,2025-08-16 00:00:00,cust_000894,Successful,Google,2025-08-16 00:00:00,375.00,USD,Pay Per Removal
tkt_125316,2025-11-20 00:00:00,2026-01-26 00:00:00,cust_000894,In Progress,Other,,375.00,USD,Pay Per Removal
tkt_125486,2025-08-02 00:00:00,2025-08-30 00:00:00,cust_000895,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_125496,2025-11-26 00:00:00,2025-12-17 00:00:00,cust_000895,Successful,Other,2025-12-17 00:00:00,375.00,USD,Pay Per Removal
tkt_125506,2026-01-18 00:00:00,2026-01-19 00:00:00,cust_000895,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_125629,2025-08-26 00:00:00,2025-09-02 00:00:00,cust_000896,Successful,Google,2025-09-02 00:00:00,375.00,USD,Pay Per Removal
tkt_125638,2025-10-22 00:00:00,2026-01-15 00:00:00,cust_000896,In Progress,Glassdoor,,375.00,USD,Pay Per Removal
tkt_125647,2025-12-06 00:00:00,2025-12-08 00:00:00,cust_000896,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_12570,2025-09-04 00:00:00,2025-09-15 00:00:00,cust_000092,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_125780,2025-07-01 00:00:00,2025-07-08 00:00:00,cust_000897,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_12579,2025-11-01 00:00:00,2025-12-16 00:00:00,cust_000092,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_125799,2025-11-23 00:00:00,2025-11-27 00:00:00,cust_000897,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_12583,2025-11-02 00:00:00,2025-11-12 00:00:00,cust_000092,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_125906,2025-07-24 00:00:00,2025-09-04 00:00:00,cust_000898,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_125915,2025-12-05 00:00:00,2025-12-18 00:00:00,cust_000898,Successful,Other,2025-12-18 00:00:00,375.00,USD,Pay Per Removal
tkt_126124,2025-07-31 00:00:00,2025-08-16 00:00:00,cust_000900,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_126134,2025-09-10 00:00:00,2025-10-04 00:00:00,cust_000900,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_126144,2025-11-17 00:00:00,2026-01-16 00:00:00,cust_000900,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_126236,2025-08-21 00:00:00,2025-09-13 00:00:00,cust_000901,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_126320,2026-01-26 00:00:00,2026-01-27 00:00:00,cust_000902,Not Started,Glassdoor,,375.00,USD,Pay Per Removal
tkt_126656,2025-07-04 00:00:00,2025-07-16 00:00:00,cust_000904,Successful,Glassdoor,2025-07-16 00:00:00,375.00,USD,Pay Per Removal
tkt_126666,2025-08-08 00:00:00,2025-08-15 00:00:00,cust_000904,Successful,Google,2025-08-15 00:00:00,375.00,USD,Pay Per Removal
tkt_126676,2025-09-05 00:00:00,2025-09-16 00:00:00,cust_000904,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_126686,2025-11-07 00:00:00,2026-01-16 00:00:00,cust_000904,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_126696,2025-12-22 00:00:00,2025-12-23 00:00:00,cust_000904,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_126881,2025-07-21 00:00:00,2025-08-11 00:00:00,cust_000905,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_126891,2025-07-06 00:00:00,2025-08-10 00:00:00,cust_000905,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_126901,2025-10-10 00:00:00,2026-01-19 00:00:00,cust_000905,In Progress,Google,,500.00,AUD,Pay Per Removal
tkt_126911,2025-12-20 00:00:00,2025-12-23 00:00:00,cust_000905,Successful,Google,2025-12-23 00:00:00,500.00,AUD,Pay Per Removal
tkt_12694,2025-07-31 00:00:00,2025-08-17 00:00:00,cust_000093,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_127066,2025-08-23 00:00:00,2025-09-14 00:00:00,cust_000906,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_127076,2025-09-11 00:00:00,2025-09-25 00:00:00,cust_000906,Successful,Google,2025-09-25 00:00:00,500.00,AUD,Pay Per Removal
tkt_127086,2025-11-18 00:00:00,2025-12-11 00:00:00,cust_000906,Successful,Google,2025-12-11 00:00:00,500.00,AUD,Pay Per Removal
tkt_127168,2025-07-31 00:00:00,2025-08-02 00:00:00,cust_000907,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_127392,2025-07-27 00:00:00,2025-08-02 00:00:00,cust_000908,Unsuccessful,Other,,500.00,AUD,Pay Per Removal
tkt_127402,2025-08-03 00:00:00,2025-08-13 00:00:00,cust_000908,Unsuccessful,Other,,500.00,AUD,Pay Per Removal
tkt_127412,2025-10-31 00:00:00,2025-11-02 00:00:00,cust_000908,Not Started,Google,,500.00,AUD,Pay Per Removal
tkt_127422,2025-12-10 00:00:00,2025-12-13 00:00:00,cust_000908,Successful,Google,2025-12-13 00:00:00,500.00,AUD,Pay Per Removal
tkt_127432,2026-01-05 00:00:00,2026-01-25 00:00:00,cust_000908,In Progress,Other,,500.00,AUD,Pay Per Removal
tkt_127607,2025-08-07 00:00:00,2025-09-13 00:00:00,cust_000165,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_127617,2025-09-12 00:00:00,2025-10-06 00:00:00,cust_000165,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_127627,2025-10-09 00:00:00,2025-11-08 00:00:00,cust_000165,Successful,Google,2025-11-08 00:00:00,375.00,USD,Pay Per Removal
tkt_127637,2026-01-02 00:00:00,2026-01-02 00:00:00,cust_000165,Not Started,Other,,375.00,USD,Pay Per Removal
tkt_127916,2025-07-01 00:00:00,2025-07-02 00:00:00,cust_000909,Unsuccessful,Other,,500.00,AUD,Pay Per Removal
tkt_127926,2025-09-08 00:00:00,2025-09-25 00:00:00,cust_000909,Unsuccessful,Other,,500.00,AUD,Pay Per Removal
tkt_127936,2025-11-21 00:00:00,2025-11-21 00:00:00,cust_000909,Not Started,Google,,500.00,AUD,Pay Per Removal
tkt_127946,2025-12-30 00:00:00,2026-01-01 00:00:00,cust_000909,Not Started,Other,,500.00,AUD,Pay Per Removal
tkt_128020,2025-10-28 00:00:00,2025-10-29 00:00:00,cust_000910,Not Started,Google,,500.00,AUD,Pay Per Removal
tkt_128295,2025-07-28 00:00:00,2025-08-16 00:00:00,cust_000912,Successful,Google,2025-08-16 00:00:00,375.00,USD,Pay Per Removal
tkt_128305,2025-09-02 00:00:00,2025-09-04 00:00:00,cust_000912,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_128315,2025-10-17 00:00:00,2025-11-02 00:00:00,cust_000912,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_128325,2025-12-21 00:00:00,2026-01-27 00:00:00,cust_000912,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_128335,2026-01-26 00:00:00,2026-01-26 00:00:00,cust_000912,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_128553,2025-07-09 00:00:00,2025-08-10 00:00:00,cust_000917,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_128562,2025-09-11 00:00:00,2025-10-26 00:00:00,cust_000917,Unsuccessful,Other,,500.00,AUD,Pay Per Removal
tkt_128572,2025-11-10 00:00:00,2025-12-10 00:00:00,cust_000917,Successful,Google,2025-12-10 00:00:00,500.00,AUD,Pay Per Removal
tkt_128582,2025-12-11 00:00:00,2025-12-30 00:00:00,cust_000917,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_128805,2025-07-04 00:00:00,2025-07-19 00:00:00,cust_000543,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_128815,2025-09-11 00:00:00,2026-01-15 00:00:00,cust_000543,In Progress,Glassdoor,,375.00,USD,Pay Per Removal
tkt_128825,2025-10-02 00:00:00,2026-01-23 00:00:00,cust_000543,In Progress,Glassdoor,,375.00,USD,Pay Per Removal
tkt_128835,2025-12-23 00:00:00,2026-01-27 00:00:00,cust_000543,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_128845,2026-01-27 00:00:00,2026-01-28 00:00:00,cust_000543,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_129038,2025-08-26 00:00:00,2025-09-09 00:00:00,cust_000918,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_129048,2025-10-22 00:00:00,2025-11-24 00:00:00,cust_000918,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_129058,2025-11-21 00:00:00,2025-12-19 00:00:00,cust_000918,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_129068,2025-12-17 00:00:00,2025-12-17 00:00:00,cust_000918,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_129078,2026-01-07 00:00:00,2026-01-10 00:00:00,cust_000918,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_129180,2025-10-17 00:00:00,2025-11-07 00:00:00,cust_000919,Successful,Google,2025-11-07 00:00:00,375.00,USD,Pay Per Removal
tkt_129288,2025-09-13 00:00:00,2025-09-29 00:00:00,cust_000920,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_129444,2025-07-01 00:00:00,2025-07-06 00:00:00,cust_000921,Successful,Google,2025-07-06 00:00:00,375.00,USD,Pay Per Removal
tkt_129454,2025-09-12 00:00:00,2025-10-05 00:00:00,cust_000921,Successful,Google,2025-10-05 00:00:00,375.00,USD,Pay Per Removal
tkt_129464,2025-11-29 00:00:00,2025-11-29 00:00:00,cust_000921,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_129474,2026-01-24 00:00:00,2026-01-26 00:00:00,cust_000921,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_129570,2026-01-22 00:00:00,2026-01-25 00:00:00,cust_000922,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_129774,2025-07-27 00:00:00,2026-01-20 00:00:00,cust_000923,In Progress,Google,,500.00,AUD,Pay Per Removal
tkt_129784,2025-09-12 00:00:00,2025-09-14 00:00:00,cust_000923,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_129888,2025-08-13 00:00:00,2025-08-26 00:00:00,cust_000924,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_130089,2025-07-24 00:00:00,2025-07-25 00:00:00,cust_000925,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_130099,2025-08-27 00:00:00,2025-10-09 00:00:00,cust_000925,Successful,Glassdoor,2025-10-09 00:00:00,500.00,AUD,Pay Per Removal
tkt_130109,2025-10-16 00:00:00,2025-11-06 00:00:00,cust_000925,Unsuccessful,Glassdoor,,500.00,AUD,Pay Per Removal
tkt_130119,2025-11-08 00:00:00,2025-11-08 00:00:00,cust_000925,Successful,Google,2025-11-08 00:00:00,500.00,AUD,Pay Per Removal
tkt_130129,2025-12-16 00:00:00,2025-12-20 00:00:00,cust_000925,Unsuccessful,Other,,500.00,AUD,Pay Per Removal
tkt_130233,2025-09-15 00:00:00,2025-09-16 00:00:00,cust_000926,Successful,Google,2025-09-16 00:00:00,375.00,USD,Pay Per Removal
tkt_130301,2025-12-12 00:00:00,2025-12-14 00:00:00,cust_000927,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_130388,2025-10-29 00:00:00,2025-11-20 00:00:00,cust_000929,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_130537,2025-09-06 00:00:00,2025-09-23 00:00:00,cust_000930,Successful,Other,2025-09-23 00:00:00,375.00,USD,Pay Per Removal
tkt_130547,2025-10-27 00:00:00,2025-11-26 00:00:00,cust_000930,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_130557,2026-01-25 00:00:00,2026-01-25 00:00:00,cust_000930,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_130722,2025-07-01 00:00:00,2025-07-20 00:00:00,cust_000931,Unsuccessful,Other,,500.00,AUD,Pay Per Removal
tkt_130732,2025-10-04 00:00:00,2026-01-29 00:00:00,cust_000931,In Progress,Other,,500.00,AUD,Pay Per Removal
